Time,Temperature,Humidity,CO2,,
5/23/2021 16:00,21.8,38.7,1.08,,
5/23/2021 18:00,21.5,39.7,0,,
5/23/2021 20:00,21.4,40.8,0,,
5/23/2021 22:00,21.3,40,0,,
5/24/2021 0:00,21.1,40,0,,
5/24/2021 2:00,21.1,40,0,,
5/24/2021 4:00,20.9,40.8,0.583,,
5/24/2021 6:00,20.8,41,1.38,,
5/24/2021 8:00,20.8,41.6,1.88,,
5/24/2021 10:00,21,42.9,2.46,,
5/24/2021 12:00,21.1,43.9,3.13,,
5/24/2021 14:00,21,43.6,1.46,,
5/24/2021 16:00,20.9,44.5,0,,
5/24/2021 18:00,20.8,45.1,0,,
5/24/2021 20:00,20.9,45.7,0,,
5/24/2021 22:00,20.7,45,0,,
5/25/2021 0:00,20.5,45,0,,
5/25/2021 2:00,20.4,45.8,0,,
5/25/2021 4:00,20.5,46.8,26.7,,
5/25/2021 6:00,20.5,50.7,119,,
5/25/2021 8:00,20.5,52.3,138,,
5/25/2021 10:00,19.8,53.3,97,,
5/25/2021 12:00,20.4,47.4,51.7,,
5/25/2021 14:00,21.1,44.1,17.4,,
5/25/2021 16:00,21,39.9,0.75,,
5/25/2021 18:00,20.7,40.6,0,,
5/25/2021 20:00,20.5,38.8,0,,
5/25/2021 22:00,20.3,38.4,0,,
5/26/2021 0:00,20.3,37.8,0,,
5/26/2021 2:00,19.9,37.6,0,,
5/26/2021 4:00,19.1,38.1,36.5,,
5/26/2021 6:00,19.5,38.5,125,,
5/26/2021 8:00,19.9,35.3,193,,
5/26/2021 10:00,20.2,37.8,85.9,,
5/26/2021 12:00,21.4,39,56.8,,
5/26/2021 14:00,21.5,38.8,3.46,,
5/26/2021 16:00,21.2,38.2,0.958,,
5/26/2021 18:00,21,40.3,0,,
5/26/2021 20:00,20.9,41.8,0,,
5/26/2021 22:00,20.8,42.7,0,,
5/27/2021 0:00,20.7,43,0,,
5/27/2021 2:00,20.6,43.5,0,,
5/27/2021 4:00,20.6,43.9,57.5,,
5/27/2021 6:00,21.4,44.3,228,,
5/27/2021 8:00,21.9,43.2,187,,
5/27/2021 10:00,22.2,41.4,47,,
5/27/2021 12:00,21.8,45.2,35.3,,
5/27/2021 14:00,21.8,47.6,19,,
5/27/2021 16:00,21.6,47,1.08,,
5/27/2021 18:00,21.4,46,0,,
5/27/2021 20:00,21.2,45.8,0,,
5/27/2021 22:00,21,44.4,0,,
5/28/2021 0:00,20.7,43.5,0,,
5/28/2021 2:00,20.7,42.1,0,,
5/28/2021 4:00,20.4,41.2,28.7,,
5/28/2021 6:00,20.6,40.3,235,,
5/28/2021 8:00,21.1,35.5,184,,
5/28/2021 10:00,21.9,34.5,87.7,,
5/28/2021 12:00,22.5,34.9,83.3,,
5/28/2021 14:00,22.5,37.8,5.13,,
5/28/2021 16:00,22.2,38,0.875,,
5/28/2021 18:00,21.9,39.2,0,,
5/28/2021 20:00,21.7,40.5,0,,
5/28/2021 22:00,21.5,41.5,0,,
5/29/2021 0:00,21.4,42,0,,
5/29/2021 2:00,21.3,42,0,,
5/29/2021 4:00,21.2,41.8,1.58,,
5/29/2021 6:00,22,40.6,67.5,,
5/29/2021 8:00,23.6,39.3,50.9,,
5/29/2021 10:00,23.5,41.1,13.5,,
5/29/2021 12:00,23.1,42.5,6.75,,
5/29/2021 14:00,22.8,42.8,2.63,,
5/29/2021 16:00,22.4,39.5,1.38,,
5/29/2021 18:00,22.1,38,0,,
5/29/2021 20:00,21.8,37.1,0,,
5/29/2021 22:00,21.7,37,0,,
5/30/2021 0:00,21.5,37.4,0,,
5/30/2021 2:00,21.4,37.5,0,,
5/30/2021 4:00,21.1,37.5,0.667,,
5/30/2021 6:00,21.9,36.2,76.9,,
5/30/2021 8:00,23.5,32.7,56.7,,
5/30/2021 10:00,23.7,30.6,18.9,,
5/30/2021 12:00,23.8,29.3,7.13,,
5/30/2021 14:00,23.2,30,2.13,,
5/30/2021 16:00,22.8,30,0.875,,
5/30/2021 18:00,22.4,30,0,,
5/30/2021 20:00,22.2,31,0,,
5/30/2021 22:00,22,32,0,,
5/31/2021 0:00,21.9,32.5,0,,
5/31/2021 2:00,21.7,33,0,,
5/31/2021 4:00,21.4,34.4,42.3,,
5/31/2021 6:00,21.5,34.8,212,,
5/31/2021 8:00,22.3,32.2,211,,
5/31/2021 10:00,22.9,33.8,102,,
5/31/2021 12:00,23.4,34.2,48.9,,
5/31/2021 14:00,23.4,35,13.8,,
5/31/2021 16:00,23.1,35,1,,
5/31/2021 18:00,22.8,35.6,0,,
5/31/2021 20:00,22.5,36.5,0,,
5/31/2021 22:00,22.3,37,0,,
6/1/2021 0:00,22.1,37,0,,
6/1/2021 2:00,22,37.6,0,,
6/1/2021 4:00,21.7,38.8,40.3,,
6/1/2021 6:00,22.1,39.4,183,,
6/1/2021 8:00,23.3,38.1,188,,
6/1/2021 10:00,23.9,36.8,94.9,,
6/1/2021 12:00,24.3,35.8,52.1,,
6/1/2021 14:00,24.1,36.8,22.3,,
6/1/2021 16:00,23.8,36.1,0.958,,
6/1/2021 18:00,23.4,36,0,,
6/1/2021 20:00,23.2,37,0,,
6/1/2021 22:00,23,38,0,,
6/2/2021 0:00,22.8,38.8,0,,
6/2/2021 2:00,22.7,39.8,0,,
6/2/2021 4:00,22.6,40.7,0.667,,
6/2/2021 6:00,22.6,41,5.67,,
6/2/2021 8:00,23.1,40.9,27.5,,
6/2/2021 10:00,24.1,40,26,,
6/2/2021 12:00,24.6,39,12.8,,
6/2/2021 14:00,24.3,39,3.5,,
6/2/2021 16:00,24,39,1.5,,
6/2/2021 18:00,23.7,39.5,0,,
6/2/2021 20:00,23.4,40.8,0,,
6/2/2021 22:00,23.2,41,0,,
6/3/2021 0:00,23,41.1,0,,
6/3/2021 2:00,22.9,41.8,0,,
6/3/2021 4:00,22.7,42.3,48.1,,
6/3/2021 6:00,23.2,43.2,309,,
6/3/2021 8:00,24.3,40.8,215,,
6/3/2021 10:00,25,40.2,104,,
6/3/2021 12:00,25.3,41.3,60.5,,
6/3/2021 14:00,25.1,43.2,15.8,,
6/3/2021 16:00,24.8,42.8,1.38,,
6/3/2021 18:00,24.5,43.5,0.0417,,
6/3/2021 20:00,24.2,44,0,,
6/3/2021 22:00,23.9,44.3,0,,
6/4/2021 0:00,23.7,44.8,0,,
6/4/2021 2:00,23.5,45,0,,
6/4/2021 4:00,23.4,46,35.7,,
6/4/2021 6:00,23.5,48,121,,
6/4/2021 8:00,24.3,47.1,177,,
6/4/2021 10:00,25.2,45.8,85.6,,
6/4/2021 12:00,25.5,45,81.2,,
6/4/2021 14:00,25.3,48.7,3.58,,
6/4/2021 16:00,25,48.9,0.958,,
6/4/2021 18:00,24.7,48,0,,
6/4/2021 20:00,24.4,47,0,,
6/4/2021 22:00,24.2,47.3,0,,
6/5/2021 0:00,24,48,0,,
6/5/2021 2:00,23.9,48,0,,
6/5/2021 4:00,23.8,48,2.29,,
6/5/2021 6:00,24.4,48.5,54.5,,
6/5/2021 8:00,25.8,46,56.5,,
6/5/2021 10:00,26.1,45,20.6,,
6/5/2021 12:00,25.6,46.6,1.17,,
6/5/2021 14:00,25,48,1.88,,
6/5/2021 16:00,24.7,48.1,0.75,,
6/5/2021 18:00,24.5,49,0.0417,,
6/5/2021 20:00,24.3,49,0,,
6/5/2021 22:00,24.1,49,0,,
6/6/2021 0:00,23.9,49,0,,
6/6/2021 2:00,23.8,49,0,,
6/6/2021 4:00,23.6,49,0.957,,
6/6/2021 6:00,23.7,49,6.08,,
6/6/2021 8:00,24,49.2,28.3,,
6/6/2021 10:00,24.7,47.2,17,,
6/6/2021 12:00,24.8,46.3,6.88,,
6/6/2021 14:00,24.7,48,3.79,,
6/6/2021 16:00,24.5,48.7,1.04,,
6/6/2021 18:00,24.3,50,0,,
6/6/2021 20:00,24.1,50,0,,
6/6/2021 22:00,23.9,50,0,,
6/7/2021 0:00,23.8,50.5,0,,
6/7/2021 2:00,23.7,51,0,,
6/7/2021 4:00,23.5,51.3,43.4,,
6/7/2021 6:00,23.5,53.3,125,,
6/7/2021 8:00,23.2,54,78.3,,
6/7/2021 10:00,24.2,52.3,84.9,,
6/7/2021 12:00,24.5,51.4,41.4,,
6/7/2021 14:00,24.4,52.8,9.38,,
6/7/2021 16:00,24,53.5,0.667,,
6/7/2021 18:00,23.8,54,0,,
6/7/2021 20:00,23.6,54,0,,
6/7/2021 22:00,23.5,53.3,0,,
6/8/2021 0:00,23.4,53,0,,
6/8/2021 2:00,23.3,53,0,,
6/8/2021 4:00,23.1,53.4,45.3,,
6/8/2021 6:00,23.2,55,136,,
6/8/2021 8:00,22.8,55.2,38.9,,
6/8/2021 10:00,22.8,56.8,22.5,,
6/8/2021 12:00,23.3,57.1,63.1,,
6/8/2021 14:00,23.8,54.6,10.8,,
6/8/2021 16:00,23.8,53.6,1.17,,
6/8/2021 18:00,23.5,55,0,,
6/8/2021 20:00,23.3,55,0,,
6/8/2021 22:00,23.1,54,0,,
6/9/2021 0:00,23,53.3,0,,
6/9/2021 2:00,22.9,52.8,0,,
6/9/2021 4:00,22.7,52.4,44.5,,
6/9/2021 6:00,23,53.6,257,,
6/9/2021 8:00,23.6,50.6,187,,
6/9/2021 10:00,24.3,47.7,114,,
6/9/2021 12:00,25.3,45.8,71.4,,
6/9/2021 14:00,24.9,50.3,13.1,,
6/9/2021 16:00,24.5,53.1,1.25,,
6/9/2021 18:00,24.2,52.1,0.0909,,
6/9/2021 20:00,23.9,50.2,0,,
6/9/2021 22:00,23.7,49.8,0,,
6/10/2021 0:00,23.5,49,0,,
6/10/2021 2:00,23.4,49,0,,
6/10/2021 4:00,23.2,49,43.5,,
6/10/2021 6:00,23.6,49,181,,
6/10/2021 8:00,24.3,47.3,223,,
6/10/2021 10:00,25,43.1,99.6,,
6/10/2021 12:00,25.5,43.9,64,,
6/10/2021 14:00,25.6,43.9,15,,
6/10/2021 16:00,25.3,44.4,1.54,,
6/10/2021 18:00,25,44.7,0.174,,
6/10/2021 20:00,24.7,45,0,,
6/10/2021 22:00,24.5,46.3,0,,
6/11/2021 0:00,24.3,47.8,0,,
6/11/2021 2:00,24.2,48,0,,
6/11/2021 4:00,24,48.3,34.8,,
6/11/2021 6:00,24.3,48.7,209,,
6/11/2021 8:00,25,46,137,,
6/11/2021 10:00,25.5,43.9,82.2,,
6/11/2021 12:00,25.8,43.8,61.8,,
6/11/2021 14:00,25.8,44,5.5,,
6/11/2021 16:00,25.6,43.5,1.42,,
6/11/2021 18:00,25.3,45.3,0,,
6/11/2021 20:00,25,46,0,,
6/11/2021 22:00,24.7,46.3,0,,
6/12/2021 0:00,24.5,46,0,,
6/12/2021 2:00,24.2,45.8,0,,
6/12/2021 4:00,24.1,45,1.67,,
6/12/2021 6:00,24.9,44.1,80.9,,
6/12/2021 8:00,26.1,40,53.8,,
6/12/2021 10:00,26.5,38.9,23,,
6/12/2021 12:00,26.7,38,11.4,,
6/12/2021 14:00,26.4,38.9,3.13,,
6/12/2021 16:00,26.1,40.2,1.92,,
6/12/2021 18:00,25.9,42.5,0.208,,
6/12/2021 20:00,25.7,43,0,,
6/12/2021 22:00,25.3,43,0,,
6/13/2021 0:00,25.2,43.8,0,,
6/13/2021 2:00,25,44,0,,
6/13/2021 4:00,24.8,44.4,0.708,,
6/13/2021 6:00,24.9,45.4,19,,
6/13/2021 8:00,25.9,44.2,46.9,,
6/13/2021 10:00,26.8,38.9,21.2,,
6/13/2021 12:00,27.1,35.2,9.29,,
6/13/2021 14:00,26.6,34.4,2.25,,
6/13/2021 16:00,26.4,34,1.08,,
6/13/2021 18:00,26.1,35,0.0417,,
6/13/2021 20:00,25.9,35,0,,
6/13/2021 22:00,25.7,35.3,0,,
6/14/2021 0:00,25.4,36,0,,
6/14/2021 2:00,25.2,36.7,0,,
6/14/2021 4:00,24.9,37.3,34.8,,
6/14/2021 6:00,25.2,37.2,225,,
6/14/2021 8:00,26.4,34,217,,
6/14/2021 10:00,27.1,31.8,102,,
6/14/2021 12:00,27.7,32.6,56.9,,
6/14/2021 14:00,27.5,35.3,19,,
6/14/2021 16:00,27.3,37.2,1.21,,
6/14/2021 18:00,27,39.3,0.0417,,
6/14/2021 20:00,26.8,40.9,0,,
6/14/2021 22:00,26.5,42,0,,
6/15/2021 0:00,26.2,42,0,,
6/15/2021 2:00,26,42.5,0,,
6/15/2021 4:00,25.8,43.5,31,,
6/15/2021 6:00,25.6,45.9,86.1,,
6/15/2021 8:00,26.9,48,83.5,,
6/15/2021 10:00,27.8,45.5,15.4,,
6/15/2021 12:00,28.6,44.5,17.3,,
6/15/2021 14:00,28.2,44.7,22.4,,
6/15/2021 16:00,27.9,45.1,1.21,,
6/15/2021 18:00,27.5,44.9,0,,
6/15/2021 20:00,27.2,45,0,,
6/15/2021 22:00,26.9,46,0,,
6/16/2021 0:00,26.7,46,0,,
6/16/2021 2:00,26.4,46,0,,
6/16/2021 4:00,26.2,46.7,11.2,,
6/16/2021 6:00,25.9,48.3,188,,
6/16/2021 8:00,26.9,47.1,206,,
6/16/2021 10:00,27.7,47.2,130,,
6/16/2021 12:00,28.4,47.4,95.3,,
6/16/2021 14:00,28.3,48.2,2.25,,
6/16/2021 16:00,28.1,46.3,1.21,,
6/16/2021 18:00,27.8,46,0,,
6/16/2021 20:00,27.5,47,0,,
6/16/2021 22:00,27.3,47.4,0,,
6/17/2021 0:00,27.2,48,0,,
6/17/2021 2:00,27,48,0,,
6/17/2021 4:00,26.8,49.3,38.5,,
6/17/2021 6:00,26.8,51.3,207,,
6/17/2021 8:00,27.6,50.4,256,,
6/17/2021 10:00,28.4,47.1,149,,
6/17/2021 12:00,29,44.5,50.5,,
6/17/2021 14:00,28.7,45,35.7,,
6/17/2021 16:00,28.6,45.5,10,,
6/17/2021 18:00,28.4,47,0.708,,
6/17/2021 20:00,28.1,48,0,,
6/17/2021 22:00,27.9,49.4,0,,
6/18/2021 0:00,27.8,51.4,0,,
6/18/2021 2:00,27.6,52.6,0.0833,,
6/18/2021 4:00,27.5,53.5,5.46,,
6/18/2021 6:00,27.4,54,18,,
6/18/2021 8:00,27.7,54.6,173,,
6/18/2021 10:00,28.7,53.4,156,,
6/18/2021 12:00,29.3,51.5,75.3,,
6/18/2021 14:00,29.1,50.3,43.9,,
6/18/2021 16:00,28.8,50.1,8.58,,
6/18/2021 18:00,28.6,51.9,1.08,,
6/18/2021 20:00,28.4,53,0,,
6/18/2021 22:00,28.1,53.9,0,,
6/19/2021 0:00,27.9,54,0,,
6/19/2021 2:00,27.7,55,0.25,,
6/19/2021 4:00,27.6,55,8.17,,
6/19/2021 6:00,27.8,55.7,149,,
6/19/2021 8:00,28.9,53.8,319,,
6/19/2021 10:00,29.6,51.7,136,,
6/19/2021 12:00,30,50.2,58.6,,
6/19/2021 14:00,29.6,51,21.1,,
6/19/2021 16:00,29.4,51.3,13.8,,
6/19/2021 18:00,29.2,52,0.958,,
6/19/2021 20:00,28.9,53,0,,
6/19/2021 22:00,28.6,53,0,,
6/20/2021 0:00,28.4,52.5,0,,
6/20/2021 2:00,28.2,52.3,0.417,,
6/20/2021 4:00,28,52.8,9.88,,
6/20/2021 6:00,28.2,52.9,145,,
6/20/2021 8:00,28.9,51.1,181,,
6/20/2021 10:00,29.2,50,86.8,,
6/20/2021 12:00,29.4,50,70.3,,
6/20/2021 14:00,29.4,50.6,34.5,,
6/20/2021 16:00,29.3,50.3,12.1,,
6/20/2021 18:00,29,48.3,0.875,,
6/20/2021 20:00,28.7,48.3,0,,
6/20/2021 22:00,28.5,49,0,,
6/21/2021 0:00,28.3,49,0,,
6/21/2021 2:00,28.1,49.5,0.125,,
6/21/2021 4:00,27.7,51.7,45.5,,
6/21/2021 6:00,27.3,52.9,196,,
6/21/2021 8:00,28.3,51.4,298,,
6/21/2021 10:00,29.4,48.7,55.6,,
6/21/2021 12:00,29.7,44.3,21,,
6/21/2021 14:00,29.4,42.9,5.71,,
6/21/2021 16:00,29.2,43,2.67,,
6/21/2021 18:00,29,43,0.25,,
6/21/2021 20:00,28.8,43,0,,
6/21/2021 22:00,28.6,43,0,,
6/22/2021 0:00,28.4,43.1,0,,
6/22/2021 2:00,28.1,43.8,0,,
6/22/2021 4:00,28,44,3.17,,
6/22/2021 6:00,28.6,42.9,157,,
6/22/2021 8:00,30,40.3,165,,
6/22/2021 10:00,30.4,40,57.2,,
6/22/2021 12:00,30.5,36.3,20.1,,
6/22/2021 14:00,30,36,4.63,,
6/22/2021 16:00,29.7,36,1.92,,
6/22/2021 18:00,29.4,36.2,0.208,,
6/22/2021 20:00,29.1,37.2,0,,
6/22/2021 22:00,28.8,38,0,,
6/23/2021 0:00,28.6,38.4,0,,
6/23/2021 2:00,28.3,39,0.0417,,
6/23/2021 4:00,28,39,4.88,,
6/23/2021 6:00,28,39.6,59.7,,
6/23/2021 8:00,28.4,39.3,159,,
6/23/2021 10:00,29.3,37.9,10.8,,
6/23/2021 12:00,29.7,37,6.5,,
6/23/2021 14:00,29.7,36.9,4.1,,
6/23/2021 16:00,29.5,36,1.29,,
6/23/2021 18:00,29.2,36.7,0.208,,
6/23/2021 20:00,28.9,39.6,0,,
6/23/2021 22:00,28.7,40.8,0,,
6/24/2021 0:00,28.4,41.9,0,,
6/24/2021 2:00,28.1,42,0,,
6/24/2021 4:00,27.9,42,0,,
6/24/2021 6:00,27.7,42,0.542,,
6/24/2021 8:00,28.4,42.6,22.3,,
6/24/2021 10:00,30,41,36.2,,
6/24/2021 12:00,30.4,40.2,10.1,,
6/24/2021 14:00,30.5,39.5,6.33,,
6/24/2021 16:00,30,36.8,1.88,,
6/24/2021 18:00,29.6,35,0.583,,
6/24/2021 20:00,29.2,34,0,,
6/24/2021 22:00,28.9,34.2,0,,
6/25/2021 0:00,28.7,34.8,0,,
6/25/2021 2:00,28.4,34.8,0,,
6/25/2021 4:00,28.2,34.3,0,,
6/25/2021 6:00,28,34,0.292,,
6/25/2021 8:00,28.8,32.9,23.9,,
6/25/2021 10:00,30.4,30.8,37.2,,
6/25/2021 12:00,30.8,30,11.1,,
6/25/2021 14:00,30.8,30.6,4.5,,
6/25/2021 16:00,30.3,31.5,2.5,,
6/25/2021 18:00,30,32,1.46,,
6/25/2021 20:00,29.6,32,0,,
6/25/2021 22:00,29.2,33,0,,
6/26/2021 0:00,28.8,34,0,,
6/26/2021 2:00,28.5,34.5,0,,
6/26/2021 4:00,28.2,35,0,,
6/26/2021 6:00,28,35,0.75,,
6/26/2021 8:00,28.6,35.2,22.9,,
6/26/2021 10:00,30.1,33.6,35.7,,
6/26/2021 12:00,30.5,32.8,10.6,,
6/26/2021 14:00,30.5,33,5.13,,
6/26/2021 16:00,30.2,33,2,,
6/26/2021 18:00,29.9,33,0.833,,
6/26/2021 20:00,29.5,33.3,0,,
6/26/2021 22:00,29.2,34.8,0,,
6/27/2021 0:00,28.9,36.8,0,,
6/27/2021 2:00,28.6,37.5,0,,
6/27/2021 4:00,28.3,38,0,,
6/27/2021 6:00,28,38,0.917,,
6/27/2021 8:00,28.1,38.4,8.08,,
6/27/2021 10:00,29.2,38.4,33.4,,
6/27/2021 12:00,30,37.1,10.5,,
6/27/2021 14:00,30.2,37,4.96,,
6/27/2021 16:00,29.9,37.5,2.17,,
6/27/2021 18:00,29.7,38.3,1.17,,
6/27/2021 20:00,29.5,39.7,0.0417,,
6/27/2021 22:00,29.3,40.8,0,,
6/28/2021 0:00,29,41,0,,
6/28/2021 2:00,28.7,41.4,0,,
6/28/2021 4:00,28.5,42,0,,
6/28/2021 6:00,28.2,42,0.958,,
6/28/2021 8:00,28.8,42.2,18.3,,
6/28/2021 10:00,30.1,40.2,32.3,,
6/28/2021 12:00,30.4,40,12.5,,
6/28/2021 14:00,30.4,40,7.17,,
6/28/2021 16:00,30.2,39.7,2.75,,
6/28/2021 18:00,30,38.8,2.5,,
6/28/2021 20:00,29.8,38.7,0.375,,
6/28/2021 22:00,29.5,39,0,,
6/29/2021 0:00,29.3,40.5,0,,
6/29/2021 2:00,29.2,42,0,,
6/29/2021 4:00,29,43.2,0.125,,
6/29/2021 6:00,28.8,45,1.96,,
6/29/2021 8:00,29.3,46.9,96.5,,
6/29/2021 10:00,30.8,44.5,137,,
6/29/2021 12:00,31,42.6,29.4,,
6/29/2021 14:00,30.6,46.4,10.4,,
6/29/2021 16:00,30.3,45.5,4.38,,
6/29/2021 18:00,29.8,39.2,1.96,,
6/29/2021 20:00,29.4,36.2,0.0833,,
6/29/2021 22:00,29.1,37,0,,
6/30/2021 0:00,28.9,37.8,0,,
6/30/2021 2:00,28.6,38,0,,
6/30/2021 4:00,28.3,38,0,,
6/30/2021 6:00,28.1,38.5,2.58,,
6/30/2021 8:00,28.2,39,60,,
6/30/2021 10:00,29.3,37.8,89.6,,
6/30/2021 12:00,29.8,37,36.8,,
6/30/2021 14:00,29.4,37,3.04,,
6/30/2021 16:00,28.8,37.5,9.54,,
6/30/2021 18:00,28.5,38,2.08,,
6/30/2021 20:00,28.2,38.3,0.167,,
6/30/2021 22:00,27.9,39,0,,
7/1/2021 0:00,27.7,38.3,0,,
7/1/2021 2:00,27.4,38,0,,
7/1/2021 4:00,27.1,38,0.0417,,
7/1/2021 6:00,26.9,38,2.42,,
7/1/2021 8:00,27.3,38,80.6,,
7/1/2021 10:00,28.1,36.7,83,,
7/1/2021 12:00,28.3,36,31,,
7/1/2021 14:00,28.2,35.8,21.9,,
7/1/2021 16:00,28.3,35,10.9,,
7/1/2021 18:00,28.2,34.1,3.13,,
7/1/2021 20:00,28,34.5,0.375,,
7/1/2021 22:00,27.7,33.3,0,,
7/2/2021 0:00,27.4,33,0,,
7/2/2021 2:00,27.1,33.7,0,,
7/2/2021 4:00,26.9,34.6,0,,
7/2/2021 6:00,26.8,35.4,1,,
